,Geo_FIPS,Census Tract #,Median Contract Rent,Median Monthly Housing Costs,Total Renter Housing Units,"less than $20,000","20,000 to 34,999","35,000 To 49,999","50,000 To 74,999","less than 20,000 proportion","20,000 to 34,999 proportion","35,000 To 49,999 proportion","50,000 To 74,999 proportion",STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry,Housing Burden Index
824,06037261102,Census Tract 2611.02,1463.0,3732.0,90,0,0,0,0,0.0,0.0,0.0,0.0,06,037,261102,1400000US06037261102,06037261102,2611.02,CT,7952601,0,"POLYGON ((-118.43858399999999 34.126366, -118.434291 34.122977999999996, -118.434685 34.124416, -118.436651 34.126878999999995, -118.435973 34.128004, -118.436336 34.130554, -118.437584 34.131436, -118.435405 34.130592, -118.433193 34.1317, -118.429941 34.132037, -118.428174 34.131274, -118.421172 34.129681999999995, -118.419608 34.127711999999995, -118.415245 34.126415, -118.414075 34.128951, -118.412117 34.129568, -118.407513 34.129449, -118.406908 34.12896, -118.408688 34.128502999999995, -118.408333 34.126021, -118.410409 34.12596, -118.409492 34.124708, -118.411291 34.120837, -118.41359299999999 34.120405999999996, -118.41289 34.119648999999995, -118.412418 34.119068999999996, -118.413884 34.115905999999995, -118.41521900000001 34.115023, -118.416074 34.112514, -118.417542 34.107897, -118.41739 34.105199, -118.417429 34.104832, -118.416629 34.101507999999995, -118.414601 34.098925, -118.41463 34.096047999999996, -118.413934 34.094268, -118.42042599999999 34.094266, -118.42274 34.094315, -118.422685 34.090643, -118.422979 34.090632, -118.424145 34.090638999999996, -118.427041 34.090631, -118.427446 34.090982, -118.429147 34.092307999999996, -118.429042 34.093496, -118.430861 34.098290999999996, -118.43233599999999 34.099578, -118.43546599999999 34.100418, -118.437203 34.103045, -118.43606 34.109062, -118.435266 34.110112, -118.434635 34.115759, -118.435309 34.116986, -118.436205 34.12038, -118.437575 34.123039, -118.43858399999999 34.126366))",18.4
825,06037261200,Census Tract 2612,1595.0,4001.0,289,15,0,42,0,0.05190311418685121,0.0,0.1453287197231834,0.0,06,037,261200,1400000US06037261200,06037261200,2612,CT,7267513,323001,"POLYGON ((-118.459611 34.130475, -118.458422 34.130827, -118.455528 34.132908, -118.453298 34.132025999999996, -118.44949199999999 34.132048, -118.446253 34.130500000000005, -118.443396 34.130308, -118.442095 34.13069, -118.439351 34.13161, -118.437584 34.131436, -118.436336 34.130554, -118.435973 34.128004, -118.436651 34.126878999999995, -118.434685 34.124416, -118.434291 34.122977999999996, -118.43858399999999 34.126366, -118.437575 34.123039, -118.436205 34.12038, -118.435309 34.116986, -118.434635 34.115759, -118.435266 34.110112, -118.43606 34.109062, -118.437203 34.103045, -118.43546599999999 34.100418, -118.43233599999999 34.099578, -118.430861 34.098290999999996, -118.429042 34.093496, -118.429147 34.092307999999996, -118.427446 34.090982, -118.427041 34.090631, -118.427031 34.089684, -118.426968 34.083614, -118.428124 34.083948, -118.428219 34.085201, -118.42965 34.086745, -118.432305 34.087551, -118.43342 34.089905, -118.434629 34.090379999999996, -118.436372 34.087978, -118.437993 34.089841, -118.438675 34.092008, -118.440618 34.094561, -118.441074 34.096714999999996, -118.443456 34.099705, -118.444049 34.098663, -118.446811 34.099644999999995, -118.44695300000001 34.101056, -118.450162 34.104862, -118.452421 34.105354999999996, -118.455034 34.106866, -118.456852 34.109096, -118.455921 34.109899, -118.45804799999999 34.110161999999995, -118.457719 34.112393, -118.456298 34.112646999999996, -118.45709099999999 34.113636, -118.456279 34.114433, -118.458096 34.115455, -118.456008 34.11727, -118.456228 34.119344, -118.455645 34.124477, -118.457635 34.126346999999996, -118.459428 34.126825, -118.45842400000001 34.127513, -118.458516 34.129391, -118.459611 34.130475))",10.9
826,06037262100,Census Tract 2621,2455.0,4001.0,143,0,14,0,0,0.0,0.0979020979020979,0.0,0.0,06,037,262100,1400000US06037262100,06037262100,2621,CT,8744712,27033,"POLYGON ((-118.468172 34.129571999999996, -118.463986 34.130187, -118.462637 34.13107, -118.460759 34.130331, -118.459611 34.130475, -118.458516 34.129391, -118.45842400000001 34.127513, -118.459428 34.126825, -118.457635 34.126346999999996, -118.455645 34.124477, -118.456228 34.119344, -118.456008 34.11727, -118.458096 34.115455, -118.456279 34.114433, -118.45709099999999 34.113636, -118.456298 34.112646999999996, -118.457719 34.112393, -118.45804799999999 34.110161999999995, -118.455921 34.109899, -118.456852 34.109096, -118.455034 34.106866, -118.452421 34.105354999999996, -118.450162 34.104862, -118.44695300000001 34.101056, -118.446811 34.099644999999995, -118.444049 34.098663, -118.443456 34.099705, -118.441074 34.096714999999996, -118.440618 34.094561, -118.438675 34.092008, -118.437993 34.089841, -118.436372 34.087978, -118.434629 34.090379999999996, -118.43342 34.089905, -118.432305 34.087551, -118.42965 34.086745, -118.428219 34.085201, -118.428124 34.083948, -118.426968 34.083614, -118.426962 34.083044, -118.424358 34.083109, -118.422778 34.083093, -118.422863 34.079933, -118.42707899999999 34.080763999999995, -118.42824999999999 34.079772999999996, -118.431746 34.082236, -118.433855 34.082749, -118.43558999999999 34.080614, -118.439421 34.078246, -118.44404 34.076871, -118.444934 34.074242999999996, -118.448181 34.073461, -118.450796 34.075773, -118.45325199999999 34.07692, -118.454658 34.076543, -118.455349 34.076985, -118.456856 34.081229, -118.459636 34.084244, -118.459844 34.086231999999995, -118.461127 34.090095, -118.462175 34.091464, -118.46424 34.0968, -118.462858 34.100519, -118.463648 34.103246999999996, -118.463719 34.106673, -118.463326 34.109215999999996, -118.463761 34.111641999999996, -118.46355299999999 34.115652, -118.46394000000001 34.117711, -118.46355199999999 34.119267, -118.463656 34.122031, -118.462601 34.123033, -118.46257800000001 34.124548, -118.461782 34.125855, -118.462433 34.126408999999995, -118.465096 34.125218, -118.46674999999999 34.126529, -118.468172 34.129571999999996))",7.2
827,06037262200,Census Tract 2622,2269.0,4001.0,361,28,20,20,28,0.07756232686980609,0.055401662049861494,0.055401662049861494,0.07756232686980609,06,037,262200,1400000US06037262200,06037262200,2622,CT,8568505,0,"POLYGON ((-118.48267 34.118083, -118.479292 34.122976, -118.47574399999999 34.12634, -118.475396 34.12637, -118.473237 34.12722, -118.471603 34.129491, -118.469783 34.130272, -118.468172 34.129571999999996, -118.46674999999999 34.126529, -118.465096 34.125218, -118.462433 34.126408999999995, -118.461782 34.125855, -118.46257800000001 34.124548, -118.462601 34.123033, -118.463656 34.122031, -118.46355199999999 34.119267, -118.46394000000001 34.117711, -118.46355299999999 34.115652, -118.463761 34.111641999999996, -118.463326 34.109215999999996, -118.463719 34.106673, -118.463648 34.103246999999996, -118.462858 34.100519, -118.46424 34.0968, -118.462175 34.091464, -118.461127 34.090095, -118.459844 34.086231999999995, -118.459636 34.084244, -118.456856 34.081229, -118.455349 34.076985, -118.454658 34.076543, -118.455491 34.075849999999996, -118.457088 34.074528, -118.458866 34.074453999999996, -118.461273 34.073060999999996, -118.464471 34.073904, -118.466494 34.072855, -118.473888 34.082139, -118.474594 34.084384, -118.475682 34.092138999999996, -118.47615 34.094944999999996, -118.476899 34.096562, -118.478613 34.097203, -118.479014 34.098352, -118.477788 34.102227, -118.47801799999999 34.104284, -118.480611 34.108093, -118.48227 34.109871999999996, -118.48283 34.111284999999995, -118.48267 34.118083))",12.9
828,06037262301,Census Tract 2623.01,1867.0,4001.0,52,0,0,0,0,0.0,0.0,0.0,0.0,06,037,262301,1400000US06037262301,06037262301,2623.01,CT,13055740,1359,"POLYGON ((-118.513484 34.129037, -118.508331 34.131043, -118.50686 34.129290999999995, -118.502973 34.128040999999996, -118.502134 34.130486, -118.50213099999999 34.129163, -118.500774 34.129146, -118.496447 34.130607999999995, -118.495725 34.130032, -118.493009 34.131006, -118.490411 34.131181, -118.489002 34.130137999999995, -118.484759 34.129933, -118.482879 34.130623, -118.480521 34.129853, -118.479786 34.126661, -118.47846 34.124396, -118.479292 34.122976, -118.48267 34.118083, -118.48283 34.111284999999995, -118.48227 34.109871999999996, -118.480611 34.108093, -118.47801799999999 34.104284, -118.477788 34.102227, -118.479014 34.098352, -118.478613 34.097203, -118.476899 34.096562, -118.47615 34.094944999999996, -118.475682 34.092138999999996, -118.47818699999999 34.090783, -118.479487 34.086574, -118.48025 34.085896, -118.479728 34.084824999999995, -118.480892 34.081789, -118.484908 34.084587, -118.488263 34.082498, -118.48844199999999 34.080836, -118.484418 34.076913, -118.483661 34.075559, -118.484621 34.073439, -118.486094 34.074014999999996, -118.486505 34.075089, -118.487876 34.075238999999996, -118.490416 34.077994, -118.491032 34.076640999999995, -118.490248 34.075542999999996, -118.493686 34.075855, -118.493361 34.074401, -118.491071 34.072809, -118.491288 34.071413, -118.49228 34.071456999999995, -118.493915 34.07306, -118.494736 34.071399, -118.495445 34.072794, -118.499246 34.074964, -118.50150000000001 34.078334999999996, -118.501396 34.081168999999996, -118.502677 34.081966, -118.503652 34.083642999999995, -118.504048 34.089511, -118.503184 34.093314, -118.503862 34.095524999999995, -118.503045 34.098873999999995, -118.50389 34.103546, -118.5017 34.108962999999996, -118.49989 34.111512, -118.50081 34.114789, -118.501988 34.115728, -118.502852 34.119202, -118.50504 34.12034, -118.50657 34.12189, -118.508128 34.12561, -118.509632 34.125821, -118.513484 34.129037))",8.9
829,06037262302,Census Tract 2623.02,2019.0,3498.0,342,23,0,0,33,0.06725146198830409,0.0,0.0,0.09649122807017543,06,037,262302,1400000US06037262302,06037262302,2623.02,CT,3063535,0,"POLYGON ((-118.488263 34.082498, -118.484908 34.084587, -118.480892 34.081789, -118.479728 34.084824999999995, -118.48025 34.085896, -118.479487 34.086574, -118.47818699999999 34.090783, -118.475682 34.092138999999996, -118.474594 34.084384, -118.473888 34.082139, -118.466494 34.072855, -118.46798799999999 34.072078999999995, -118.469472 34.070155, -118.470403 34.066749, -118.470066 34.065087999999996, -118.471712 34.063753, -118.475944 34.060321, -118.478238 34.0585, -118.478624 34.058989, -118.478247 34.060224, -118.48037099999999 34.064142, -118.479263 34.065227, -118.47867600000001 34.068771999999996, -118.47900899999999 34.070381, -118.48248699999999 34.073476, -118.483661 34.075559, -118.484418 34.076913, -118.48844199999999 34.080836, -118.488263 34.082498))",8.1
830,06037262303,Census Tract 2623.03,,3949.0,46,0,0,0,0,0.0,0.0,0.0,0.0,06,037,262303,1400000US06037262303,06037262303,2623.03,CT,2614304,0,"POLYGON ((-118.495445 34.072794, -118.494736 34.071399, -118.493915 34.07306, -118.49228 34.071456999999995, -118.491288 34.071413, -118.491071 34.072809, -118.493361 34.074401, -118.493686 34.075855, -118.490248 34.075542999999996, -118.491032 34.076640999999995, -118.490416 34.077994, -118.487876 34.075238999999996, -118.486505 34.075089, -118.486094 34.074014999999996, -118.484621 34.073439, -118.483661 34.075559, -118.48248699999999 34.073476, -118.47900899999999 34.070381, -118.47867600000001 34.068771999999996, -118.479263 34.065227, -118.48037099999999 34.064142, -118.478247 34.060224, -118.478624 34.058989, -118.478238 34.0585, -118.479377 34.058183, -118.484228 34.057252, -118.48559399999999 34.057199, -118.487495 34.056641, -118.491497 34.056664999999995, -118.492658 34.058184, -118.493596 34.060172, -118.494022 34.060461, -118.492997 34.066202, -118.49560000000001 34.069353, -118.495445 34.072794))",9.3
831,06037262400,Census Tract 2624,2250.0,4001.0,112,0,6,0,10,0.0,0.05357142857142857,0.0,0.08928571428571429,06,037,262400,1400000US06037262400,06037262400,2624,CT,11268733,0,"POLYGON ((-118.521455 34.117637, -118.518473 34.120934, -118.51684 34.121671, -118.516463 34.122707999999996, -118.517541 34.126211999999995, -118.518817 34.12719, -118.518977 34.129031, -118.51794699999999 34.128813, -118.513484 34.129037, -118.509632 34.125821, -118.508128 34.12561, -118.50657 34.12189, -118.50504 34.12034, -118.502852 34.119202, -118.501988 34.115728, -118.50081 34.114789, -118.49989 34.111512, -118.5017 34.108962999999996, -118.50389 34.103546, -118.503045 34.098873999999995, -118.503862 34.095524999999995, -118.503184 34.093314, -118.504048 34.089511, -118.503652 34.083642999999995, -118.502677 34.081966, -118.501396 34.081168999999996, -118.50150000000001 34.078334999999996, -118.499246 34.074964, -118.495445 34.072794, -118.49560000000001 34.069353, -118.492997 34.066202, -118.494022 34.060461, -118.495261 34.060271, -118.496064 34.056627, -118.499623 34.053188, -118.503961 34.052098, -118.50811 34.046673, -118.509613 34.04631, -118.509315 34.050255, -118.510744 34.051111999999996, -118.50880599999999 34.052762, -118.508735 34.054989, -118.506387 34.056331, -118.506191 34.059445, -118.50728 34.060418999999996, -118.504764 34.065503, -118.508211 34.069043, -118.510084 34.06987, -118.511363 34.071779, -118.512761 34.072282, -118.509692 34.074239, -118.509945 34.075139, -118.510492 34.076605, -118.512157 34.078742, -118.512355 34.080045, -118.514177 34.081918, -118.516033 34.082535, -118.517583 34.086909999999996, -118.51891 34.089059999999996, -118.519554 34.096292999999996, -118.51930899999999 34.097941999999996, -118.521157 34.101357, -118.52144 34.104451, -118.520486 34.111734, -118.521455 34.117637))",9.9
832,06037262501,Census Tract 2625.01,1898.0,3465.0,228,0,8,6,40,0.0,0.03508771929824561,0.02631578947368421,0.17543859649122806,06,037,262501,1400000US06037262501,06037262501,2625.01,CT,1635118,3278,"POLYGON ((-118.527972 34.054525999999996, -118.528227 34.055381, -118.523532 34.055299, -118.524117 34.057538, -118.522255 34.058012, -118.522183 34.056457, -118.518705 34.056461, -118.51750200000001 34.055958, -118.517466 34.054054, -118.51657 34.051837, -118.513938 34.052714, -118.512843 34.050917999999996, -118.511355 34.050782, -118.513554 34.046323, -118.51674299999999 34.044368, -118.517494 34.041526, -118.518212 34.041304, -118.518779 34.041515, -118.52299099999999 34.045058, -118.52581 34.047379, -118.526891 34.04801, -118.527525 34.048138, -118.529226 34.049707, -118.527972 34.054525999999996))",11.0
833,06037262601,Census Tract 2626.01,3501.0,4001.0,149,0,0,0,0,0.0,0.0,0.0,0.0,06,037,262601,1400000US06037262601,06037262601,2626.01,CT,3620351,0,"POLYGON ((-118.575556 34.080192, -118.574968 34.081644, -118.57279199999999 34.083234, -118.57081600000001 34.08389, -118.562898 34.081025, -118.557356 34.077981, -118.556878 34.076426999999995, -118.554737 34.076935999999996, -118.553592 34.07928, -118.551127 34.080138999999996, -118.549543 34.081410999999996, -118.547287 34.079757, -118.54512700000001 34.079242, -118.54452599999999 34.076017, -118.544759 34.074818, -118.543024 34.073294, -118.54249 34.069306, -118.538268 34.066891999999996, -118.538686 34.065552, -118.538007 34.063722, -118.547169 34.065294, -118.550704 34.065543999999996, -118.55170000000001 34.065013, -118.552566 34.065669, -118.554513 34.066305, -118.559057 34.066514, -118.560595 34.069168, -118.563752 34.071765, -118.56406799999999 34.073012999999996, -118.566323 34.076693, -118.569997 34.075688, -118.573666 34.077161, -118.575204 34.078334, -118.575556 34.080192))",7.8
834,06037262604,Census Tract 2626.04,3407.0,3518.0,439,32,0,16,0,0.07289293849658314,0.0,0.03644646924829157,0.0,06,037,262604,1400000US06037262604,06037262604,2626.04,CT,5670209,335774,"POLYGON ((-118.570165 34.051728, -118.565039 34.050202, -118.56420800000001 34.049576, -118.564098 34.047562, -118.561903 34.049088999999995, -118.56072 34.047143, -118.559119 34.047105, -118.559866 34.049607, -118.559634 34.05123, -118.557366 34.052223999999995, -118.555482 34.051041, -118.556397 34.050046, -118.553277 34.046932999999996, -118.552581 34.047073999999995, -118.55313100000001 34.052686, -118.550297 34.053098999999996, -118.551921 34.055095, -118.552566 34.065669, -118.55170000000001 34.065013, -118.550704 34.065543999999996, -118.547169 34.065294, -118.538007 34.063722, -118.535189 34.062207, -118.535585 34.062587, -118.53497 34.064011, -118.53370000000001 34.063215, -118.528227 34.055381, -118.527972 34.054525999999996, -118.529226 34.049707, -118.529297 34.049743, -118.53209799999999 34.048837999999996, -118.533306 34.048758, -118.538455 34.048452, -118.540173 34.048885999999996, -118.543084 34.048198, -118.543604 34.047824999999996, -118.54382799999999 34.047287, -118.543737 34.04508, -118.544055 34.044125, -118.544361 34.043676999999995, -118.544878 34.043352999999996, -118.54979900000001 34.041537, -118.55103199999999 34.041243, -118.551853 34.041882, -118.551006 34.04394, -118.551992 34.044388, -118.553966 34.042308999999996, -118.553822 34.040315, -118.555662 34.03853, -118.55587312992701 34.038171739517395, -118.562149 34.04079, -118.56714103306001 34.0413888185296, -118.57010700000001 34.047117, -118.570165 34.051728))",7.4
835,06037262704,Census Tract 2627.04,2008.0,2426.0,614,30,148,10,11,0.048859934853420196,0.24104234527687296,0.016286644951140065,0.017915309446254073,06,037,262704,1400000US06037262704,06037262704,2627.04,CT,1946779,528324,"POLYGON ((-118.555662 34.03853, -118.553822 34.040315, -118.553966 34.042308999999996, -118.551992 34.044388, -118.551006 34.04394, -118.551853 34.041882, -118.55103199999999 34.041243, -118.54979900000001 34.041537, -118.544878 34.043352999999996, -118.544361 34.043676999999995, -118.544055 34.044125, -118.543737 34.04508, -118.54382799999999 34.047287, -118.543604 34.047824999999996, -118.543084 34.048198, -118.540173 34.048885999999996, -118.538455 34.048452, -118.533306 34.048758, -118.53209799999999 34.048837999999996, -118.529297 34.049743, -118.52958 34.047371, -118.53078 34.045811, -118.533798 34.037963, -118.53611430718101 34.0352454000966, -118.543115 34.038508, -118.549076 34.040200999999996, -118.554891 34.037762, -118.55587312992701 34.038171739517395, -118.555662 34.03853))",20.8
