Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A10032_001,SE_A10032_002,SE_A10032_003,SE_A10032_004,SE_A10032_005,SE_A10032_006,SE_A10032_007,SE_A10032_008,SE_A10032_009,SE_A10032_010,SE_A10032_011,SE_A10032_012,PCT_SE_A10032_002,PCT_SE_A10032_003,PCT_SE_A10032_004,PCT_SE_A10032_005,PCT_SE_A10032_006,PCT_SE_A10032_007,PCT_SE_A10032_008,PCT_SE_A10032_009,PCT_SE_A10032_010,PCT_SE_A10032_011,PCT_SE_A10032_012
6037191820,14000US06037191820,Census Tract 1918.20,"Census Tract 1918.20, Los Angeles County, California",ca,140,0,ACSSF,4313,,,,,6,37,,,,191820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641,75,59,16,103,120,523,426,286,108,0,0,4.57,3.6,0.98,6.28,7.31,31.87,25.96,17.43,6.58,0,0
6037191901,14000US06037191901,Census Tract 1919.01,"Census Tract 1919.01, Los Angeles County, California",ca,140,0,ACSSF,4314,,,,,6,37,,,,191901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1912,110,98,12,79,135,277,337,611,363,0,0,5.75,5.13,0.63,4.13,7.06,14.49,17.63,31.96,18.99,0,0
6037191902,14000US06037191902,Census Tract 1919.02,"Census Tract 1919.02, Los Angeles County, California",ca,140,0,ACSSF,4315,,,,,6,37,,,,191902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1628,649,512,137,194,154,129,233,120,149,0,0,39.86,31.45,8.42,11.92,9.46,7.92,14.31,7.37,9.15,0,0
6037192001,14000US06037192001,Census Tract 1920.01,"Census Tract 1920.01, Los Angeles County, California",ca,140,0,ACSSF,4316,,,,,6,37,,,,192001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338,284,241,43,103,88,295,178,113,277,0,0,21.23,18.01,3.21,7.7,6.58,22.05,13.3,8.45,20.7,0,0
6037192002,14000US06037192002,Census Tract 1920.02,"Census Tract 1920.02, Los Angeles County, California",ca,140,0,ACSSF,4317,,,,,6,37,,,,192002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1448,840,773,67,259,153,91,79,7,0,19,0,58.01,53.38,4.63,17.89,10.57,6.28,5.46,0.48,0,1.31,0
6037192300,14000US06037192300,Census Tract 1923,"Census Tract 1923, Los Angeles County, California",ca,140,0,ACSSF,4318,,,,,6,37,,,,192300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1730,370,370,0,0,20,59,156,604,521,0,0,21.39,21.39,0,0,1.16,3.41,9.02,34.91,30.12,0,0
6037192410,14000US06037192410,Census Tract 1924.10,"Census Tract 1924.10, Los Angeles County, California",ca,140,0,ACSSF,4319,,,,,6,37,,,,192410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918,604,595,9,222,190,230,360,257,55,0,0,31.49,31.02,0.47,11.57,9.91,11.99,18.77,13.4,2.87,0,0
6037192420,14000US06037192420,Census Tract 1924.20,"Census Tract 1924.20, Los Angeles County, California",ca,140,0,ACSSF,4320,,,,,6,37,,,,192420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522,226,205,21,11,111,594,299,275,6,0,0,14.85,13.47,1.38,0.72,7.29,39.03,19.65,18.07,0.39,0,0
6037192510,14000US06037192510,Census Tract 1925.10,"Census Tract 1925.10, Los Angeles County, California",ca,140,0,ACSSF,4321,,,,,6,37,,,,192510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1320,408,308,100,20,100,320,317,100,15,40,0,30.91,23.33,7.58,1.52,7.58,24.24,24.02,7.58,1.14,3.03,0
6037192520,14000US06037192520,Census Tract 1925.20,"Census Tract 1925.20, Los Angeles County, California",ca,140,0,ACSSF,4322,,,,,6,37,,,,192520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1713,310,183,127,74,205,328,405,237,154,0,0,18.1,10.68,7.41,4.32,11.97,19.15,23.64,13.84,8.99,0,0
6037192610,14000US06037192610,Census Tract 1926.10,"Census Tract 1926.10, Los Angeles County, California",ca,140,0,ACSSF,4323,,,,,6,37,,,,192610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610,170,139,31,133,347,265,254,272,169,0,0,10.56,8.63,1.93,8.26,21.55,16.46,15.78,16.89,10.5,0,0
6037192620,14000US06037192620,Census Tract 1926.20,"Census Tract 1926.20, Los Angeles County, California",ca,140,0,ACSSF,4324,,,,,6,37,,,,192620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1355,94,46,48,50,79,128,219,547,238,0,0,6.94,3.39,3.54,3.69,5.83,9.45,16.16,40.37,17.56,0,0
6037192700,14000US06037192700,Census Tract 1927,"Census Tract 1927, Los Angeles County, California",ca,140,0,ACSSF,4325,,,,,6,37,,,,192700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223,253,201,52,83,84,281,261,205,23,0,33,20.69,16.43,4.25,6.79,6.87,22.98,21.34,16.76,1.88,0,2.7
6037194101,14000US06037194101,Census Tract 1941.01,"Census Tract 1941.01, Los Angeles County, California",ca,140,0,ACSSF,4326,,,,,6,37,,,,194101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972,777,733,44,59,0,77,198,597,264,0,0,39.4,37.17,2.23,2.99,0,3.9,10.04,30.27,13.39,0,0
6037194102,14000US06037194102,Census Tract 1941.02,"Census Tract 1941.02, Los Angeles County, California",ca,140,0,ACSSF,4327,,,,,6,37,,,,194102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762,1490,1481,9,54,0,59,75,84,0,0,0,84.56,84.05,0.51,3.06,0,3.35,4.26,4.77,0,0,0
6037194200,14000US06037194200,Census Tract 1942,"Census Tract 1942, Los Angeles County, California",ca,140,0,ACSSF,4328,,,,,6,37,,,,194200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1945,1804,1787,17,0,28,10,103,0,0,0,0,92.75,91.88,0.87,0,1.44,0.51,5.3,0,0,0,0
6037194300,14000US06037194300,Census Tract 1943,"Census Tract 1943, Los Angeles County, California",ca,140,0,ACSSF,4329,,,,,6,37,,,,194300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1671,1481,1472,9,0,39,38,20,22,71,0,0,88.63,88.09,0.54,0,2.33,2.27,1.2,1.32,4.25,0,0
6037194401,14000US06037194401,Census Tract 1944.01,"Census Tract 1944.01, Los Angeles County, California",ca,140,0,ACSSF,4330,,,,,6,37,,,,194401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1414,393,352,41,42,71,564,127,131,86,0,0,27.79,24.89,2.9,2.97,5.02,39.89,8.98,9.26,6.08,0,0
6037194402,14000US06037194402,Census Tract 1944.02,"Census Tract 1944.02, Los Angeles County, California",ca,140,0,ACSSF,4331,,,,,6,37,,,,194402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2202,350,305,45,296,113,399,349,418,277,0,0,15.89,13.85,2.04,13.44,5.13,18.12,15.85,18.98,12.58,0,0
6037194500,14000US06037194500,Census Tract 1945,"Census Tract 1945, Los Angeles County, California",ca,140,0,ACSSF,4332,,,,,6,37,,,,194500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114,560,524,36,89,45,79,38,210,93,0,0,50.27,47.04,3.23,7.99,4.04,7.09,3.41,18.85,8.35,0,0
6037195100,14000US06037195100,Census Tract 1951,"Census Tract 1951, Los Angeles County, California",ca,140,0,ACSSF,4333,,,,,6,37,,,,195100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2226,1634,1551,83,52,155,100,61,121,83,20,0,73.41,69.68,3.73,2.34,6.96,4.49,2.74,5.44,3.73,0.9,0
6037195201,14000US06037195201,Census Tract 1952.01,"Census Tract 1952.01, Los Angeles County, California",ca,140,0,ACSSF,4334,,,,,6,37,,,,195201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695,355,283,72,120,218,310,198,264,230,0,0,20.94,16.7,4.25,7.08,12.86,18.29,11.68,15.58,13.57,0,0
6037195202,14000US06037195202,Census Tract 1952.02,"Census Tract 1952.02, Los Angeles County, California",ca,140,0,ACSSF,4335,,,,,6,37,,,,195202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1577,1192,1156,36,98,102,39,96,41,9,0,0,75.59,73.3,2.28,6.21,6.47,2.47,6.09,2.6,0.57,0,0
6037195300,14000US06037195300,Census Tract 1953,"Census Tract 1953, Los Angeles County, California",ca,140,0,ACSSF,4336,,,,,6,37,,,,195300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1608,565,450,115,152,263,370,230,28,0,0,0,35.14,27.99,7.15,9.45,16.36,23.01,14.3,1.74,0,0,0
6037195400,14000US06037195400,Census Tract 1954,"Census Tract 1954, Los Angeles County, California",ca,140,0,ACSSF,4337,,,,,6,37,,,,195400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2486,1459,1135,324,183,220,119,213,138,91,63,0,58.69,45.66,13.03,7.36,8.85,4.79,8.57,5.55,3.66,2.53,0
6037195500,14000US06037195500,Census Tract 1955,"Census Tract 1955, Los Angeles County, California",ca,140,0,ACSSF,4338,,,,,6,37,,,,195500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2489,1781,1347,434,148,211,184,103,16,0,46,0,71.55,54.12,17.44,5.95,8.48,7.39,4.14,0.64,0,1.85,0
6037195600,14000US06037195600,Census Tract 1956,"Census Tract 1956, Los Angeles County, California",ca,140,0,ACSSF,4339,,,,,6,37,,,,195600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1311,670,569,101,29,144,217,120,78,38,15,0,51.11,43.4,7.7,2.21,10.98,16.55,9.15,5.95,2.9,1.14,0
6037195710,14000US06037195710,Census Tract 1957.10,"Census Tract 1957.10, Los Angeles County, California",ca,140,0,ACSSF,4340,,,,,6,37,,,,195710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1432,361,241,120,76,177,100,248,349,114,7,0,25.21,16.83,8.38,5.31,12.36,6.98,17.32,24.37,7.96,0.49,0
6037195720,14000US06037195720,Census Tract 1957.20,"Census Tract 1957.20, Los Angeles County, California",ca,140,0,ACSSF,4341,,,,,6,37,,,,195720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996,343,266,77,72,140,143,150,95,48,5,0,34.44,26.71,7.73,7.23,14.06,14.36,15.06,9.54,4.82,0.5,0
6037195802,14000US06037195802,Census Tract 1958.02,"Census Tract 1958.02, Los Angeles County, California",ca,140,0,ACSSF,4342,,,,,6,37,,,,195802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037,412,270,142,88,101,121,85,149,81,0,0,39.73,26.04,13.69,8.49,9.74,11.67,8.2,14.37,7.81,0,0
6037195803,14000US06037195803,Census Tract 1958.03,"Census Tract 1958.03, Los Angeles County, California",ca,140,0,ACSSF,4343,,,,,6,37,,,,195803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1291,564,405,159,156,188,130,115,138,0,0,0,43.69,31.37,12.32,12.08,14.56,10.07,8.91,10.69,0,0,0
6037195804,14000US06037195804,Census Tract 1958.04,"Census Tract 1958.04, Los Angeles County, California",ca,140,0,ACSSF,4344,,,,,6,37,,,,195804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1169,491,283,208,139,217,173,127,22,0,0,0,42,24.21,17.79,11.89,18.56,14.8,10.86,1.88,0,0,0
6037195901,14000US06037195901,Census Tract 1959.01,"Census Tract 1959.01, Los Angeles County, California",ca,140,0,ACSSF,4345,,,,,6,37,,,,195901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193,336,208,128,170,117,75,177,247,71,0,0,28.16,17.44,10.73,14.25,9.81,6.29,14.84,20.7,5.95,0,0
6037195902,14000US06037195902,Census Tract 1959.02,"Census Tract 1959.02, Los Angeles County, California",ca,140,0,ACSSF,4346,,,,,6,37,,,,195902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,361,293,68,53,187,88,260,128,23,0,0,32.82,26.64,6.18,4.82,17,8,23.64,11.64,2.09,0,0
6037195903,14000US06037195903,Census Tract 1959.03,"Census Tract 1959.03, Los Angeles County, California",ca,140,0,ACSSF,4347,,,,,6,37,,,,195903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017,443,321,122,25,101,236,18,94,88,0,12,43.56,31.56,12,2.46,9.93,23.21,1.77,9.24,8.65,0,1.18
6037197200,14000US06037197200,Census Tract 1972,"Census Tract 1972, Los Angeles County, California",ca,140,0,ACSSF,4348,,,,,6,37,,,,197200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244,969,924,45,58,186,31,0,0,0,0,0,77.89,74.28,3.62,4.66,14.95,2.49,0,0,0,0,0
6037197300,14000US06037197300,Census Tract 1973,"Census Tract 1973, Los Angeles County, California",ca,140,0,ACSSF,4349,,,,,6,37,,,,197300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860,853,659,194,164,296,164,165,190,28,0,0,45.86,35.43,10.43,8.82,15.91,8.82,8.87,10.22,1.51,0,0
6037197410,14000US06037197410,Census Tract 1974.10,"Census Tract 1974.10, Los Angeles County, California",ca,140,0,ACSSF,4350,,,,,6,37,,,,197410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775,1362,1183,179,107,174,87,24,11,10,0,0,76.73,66.65,10.08,6.03,9.8,4.9,1.35,0.62,0.56,0,0
6037197420,14000US06037197420,Census Tract 1974.20,"Census Tract 1974.20, Los Angeles County, California",ca,140,0,ACSSF,4351,,,,,6,37,,,,197420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1449,865,614,251,129,80,130,128,93,24,0,0,59.7,42.37,17.32,8.9,5.52,8.97,8.83,6.42,1.66,0,0
6037197500,14000US06037197500,Census Tract 1975,"Census Tract 1975, Los Angeles County, California",ca,140,0,ACSSF,4352,,,,,6,37,,,,197500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614,694,488,206,88,378,216,139,50,29,20,0,43,30.24,12.76,5.45,23.42,13.38,8.61,3.1,1.8,1.24,0
6037197600,14000US06037197600,Census Tract 1976,"Census Tract 1976, Los Angeles County, California",ca,140,0,ACSSF,4353,,,,,6,37,,,,197600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988,372,269,103,95,189,110,76,99,47,0,0,37.65,27.23,10.43,9.62,19.13,11.13,7.69,10.02,4.76,0,0
6037197700,14000US06037197700,Census Tract 1977,"Census Tract 1977, Los Angeles County, California",ca,140,0,ACSSF,4354,,,,,6,37,,,,197700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2132,345,195,150,103,291,535,283,231,344,0,0,16.18,9.15,7.04,4.83,13.65,25.09,13.27,10.83,16.14,0,0
6037199000,14000US06037199000,Census Tract 1990,"Census Tract 1990, Los Angeles County, California",ca,140,0,ACSSF,4355,,,,,6,37,,,,199000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1763,443,359,84,108,149,117,81,190,656,19,0,25.13,20.36,4.76,6.13,8.45,6.64,4.59,10.78,37.21,1.08,0
6037199110,14000US06037199110,Census Tract 1991.10,"Census Tract 1991.10, Los Angeles County, California",ca,140,0,ACSSF,4356,,,,,6,37,,,,199110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776,643,603,40,25,18,0,0,61,29,0,0,82.86,77.71,5.15,3.22,2.32,0,0,7.86,3.74,0,0
6037199120,14000US06037199120,Census Tract 1991.20,"Census Tract 1991.20, Los Angeles County, California",ca,140,0,ACSSF,4357,,,,,6,37,,,,199120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157,381,289,92,60,111,127,201,171,106,0,0,32.93,24.98,7.95,5.19,9.59,10.98,17.37,14.78,9.16,0,0
6037199201,14000US06037199201,Census Tract 1992.01,"Census Tract 1992.01, Los Angeles County, California",ca,140,0,ACSSF,4358,,,,,6,37,,,,199201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1196,394,250,144,143,139,170,139,145,66,0,0,32.94,20.9,12.04,11.96,11.62,14.21,11.62,12.12,5.52,0,0
6037199202,14000US06037199202,Census Tract 1992.02,"Census Tract 1992.02, Los Angeles County, California",ca,140,0,ACSSF,4359,,,,,6,37,,,,199202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944,698,578,120,52,64,105,25,0,0,0,0,73.94,61.23,12.71,5.51,6.78,11.12,2.65,0,0,0,0
6037199300,14000US06037199300,Census Tract 1993,"Census Tract 1993, Los Angeles County, California",ca,140,0,ACSSF,4360,,,,,6,37,,,,199300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333,1121,892,229,84,54,46,6,22,0,0,0,84.1,66.92,17.18,6.3,4.05,3.45,0.45,1.65,0,0,0
6037199400,14000US06037199400,Census Tract 1994,"Census Tract 1994, Los Angeles County, California",ca,140,0,ACSSF,4361,,,,,6,37,,,,199400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1421,869,658,211,78,194,183,46,51,0,0,0,61.15,46.31,14.85,5.49,13.65,12.88,3.24,3.59,0,0,0
6037199700,14000US06037199700,Census Tract 1997,"Census Tract 1997, Los Angeles County, California",ca,140,0,ACSSF,4362,,,,,6,37,,,,199700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188,590,465,125,64,118,72,125,138,54,27,0,49.66,39.14,10.52,5.39,9.93,6.06,10.52,11.62,4.55,2.27,0
6037199800,14000US06037199800,Census Tract 1998,"Census Tract 1998, Los Angeles County, California",ca,140,0,ACSSF,4363,,,,,6,37,,,,199800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1655,1099,796,303,97,273,103,40,23,14,6,0,66.4,48.1,18.31,5.86,16.5,6.22,2.42,1.39,0.85,0.36,0
6037199900,14000US06037199900,Census Tract 1999,"Census Tract 1999, Los Angeles County, California",ca,140,0,ACSSF,4364,,,,,6,37,,,,199900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848,496,379,117,20,104,57,42,91,38,0,0,58.49,44.69,13.8,2.36,12.26,6.72,4.95,10.73,4.48,0,0
6037201110,14000US06037201110,Census Tract 2011.10,"Census Tract 2011.10, Los Angeles County, California",ca,140,0,ACSSF,4365,,,,,6,37,,,,201110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779,697,614,83,13,7,0,26,24,0,12,0,89.47,78.82,10.65,1.67,0.9,0,3.34,3.08,0,1.54,0
6037201120,14000US06037201120,Census Tract 2011.20,"Census Tract 2011.20, Los Angeles County, California",ca,140,0,ACSSF,4366,,,,,6,37,,,,201120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1412,794,656,138,61,113,216,125,103,0,0,0,56.23,46.46,9.77,4.32,8,15.3,8.85,7.29,0,0,0
6037201200,14000US06037201200,Census Tract 2012,"Census Tract 2012, Los Angeles County, California",ca,140,0,ACSSF,4367,,,,,6,37,,,,201200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785,551,480,71,88,59,81,0,6,0,0,0,70.19,61.15,9.04,11.21,7.52,10.32,0,0.76,0,0,0
6037201301,14000US06037201301,Census Tract 2013.01,"Census Tract 2013.01, Los Angeles County, California",ca,140,0,ACSSF,4368,,,,,6,37,,,,201301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1136,804,661,143,80,65,89,8,62,8,20,0,70.77,58.19,12.59,7.04,5.72,7.83,0.7,5.46,0.7,1.76,0
6037201302,14000US06037201302,Census Tract 2013.02,"Census Tract 2013.02, Los Angeles County, California",ca,140,0,ACSSF,4369,,,,,6,37,,,,201302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985,550,320,230,14,73,7,11,402,928,0,0,27.71,16.12,11.59,0.71,3.68,0.35,0.55,20.25,46.75,0,0
6037201401,14000US06037201401,Census Tract 2014.01,"Census Tract 2014.01, Los Angeles County, California",ca,140,0,ACSSF,4370,,,,,6,37,,,,201401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1459,842,764,78,59,110,44,70,51,283,0,0,57.71,52.36,5.35,4.04,7.54,3.02,4.8,3.5,19.4,0,0
6037201402,14000US06037201402,Census Tract 2014.02,"Census Tract 2014.02, Los Angeles County, California",ca,140,0,ACSSF,4371,,,,,6,37,,,,201402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469,1065,1024,41,65,45,90,60,44,91,9,0,72.5,69.71,2.79,4.42,3.06,6.13,4.08,3,6.19,0.61,0
6037201501,14000US06037201501,Census Tract 2015.01,"Census Tract 2015.01, Los Angeles County, California",ca,140,0,ACSSF,4372,,,,,6,37,,,,201501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1643,1114,931,183,81,200,69,69,110,0,0,0,67.8,56.66,11.14,4.93,12.17,4.2,4.2,6.7,0,0,0
6037201503,14000US06037201503,Census Tract 2015.03,"Census Tract 2015.03, Los Angeles County, California",ca,140,0,ACSSF,4373,,,,,6,37,,,,201503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984,563,418,145,72,76,96,64,98,5,10,0,57.22,42.48,14.74,7.32,7.72,9.76,6.5,9.96,0.51,1.02,0
6037201504,14000US06037201504,Census Tract 2015.04,"Census Tract 2015.04, Los Angeles County, California",ca,140,0,ACSSF,4374,,,,,6,37,,,,201504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665,513,449,64,46,58,35,8,0,0,0,5,77.14,67.52,9.62,6.92,8.72,5.26,1.2,0,0,0,0.75
6037201601,14000US06037201601,Census Tract 2016.01,"Census Tract 2016.01, Los Angeles County, California",ca,140,0,ACSSF,4375,,,,,6,37,,,,201601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724,534,513,21,22,50,0,73,36,9,0,0,73.76,70.86,2.9,3.04,6.91,0,10.08,4.97,1.24,0,0
6037201602,14000US06037201602,Census Tract 2016.02,"Census Tract 2016.02, Los Angeles County, California",ca,140,0,ACSSF,4376,,,,,6,37,,,,201602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878,739,644,95,30,56,40,13,0,0,0,0,84.17,73.35,10.82,3.42,6.38,4.56,1.48,0,0,0,0
6037201700,14000US06037201700,Census Tract 2017,"Census Tract 2017, Los Angeles County, California",ca,140,0,ACSSF,4377,,,,,6,37,,,,201700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1516,923,834,89,69,101,29,94,182,118,0,0,60.88,55.01,5.87,4.55,6.66,1.91,6.2,12.01,7.78,0,0
6037203100,14000US06037203100,Census Tract 2031,"Census Tract 2031, Los Angeles County, California",ca,140,0,ACSSF,4378,,,,,6,37,,,,203100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1298,403,324,79,68,290,329,11,27,170,0,0,31.05,24.96,6.09,5.24,22.34,25.35,0.85,2.08,13.1,0,0
6037203200,14000US06037203200,Census Tract 2032,"Census Tract 2032, Los Angeles County, California",ca,140,0,ACSSF,4379,,,,,6,37,,,,203200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1361,795,585,210,97,92,0,119,95,142,0,21,58.41,42.98,15.43,7.13,6.76,0,8.74,6.98,10.43,0,1.54
6037203300,14000US06037203300,Census Tract 2033,"Census Tract 2033, Los Angeles County, California",ca,140,0,ACSSF,4380,,,,,6,37,,,,203300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473,164,144,20,20,33,63,90,65,12,0,26,34.67,30.44,4.23,4.23,6.98,13.32,19.03,13.74,2.54,0,5.5
6037203500,14000US06037203500,Census Tract 2035,"Census Tract 2035, Los Angeles County, California",ca,140,0,ACSSF,4381,,,,,6,37,,,,203500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045,562,311,251,34,77,45,157,71,92,7,0,53.78,29.76,24.02,3.25,7.37,4.31,15.02,6.79,8.8,0.67,0
6037203600,14000US06037203600,Census Tract 2036,"Census Tract 2036, Los Angeles County, California",ca,140,0,ACSSF,4382,,,,,6,37,,,,203600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490,731,514,217,89,152,193,106,205,0,14,0,49.06,34.5,14.56,5.97,10.2,12.95,7.11,13.76,0,0.94,0
6037203710,14000US06037203710,Census Tract 2037.10,"Census Tract 2037.10, Los Angeles County, California",ca,140,0,ACSSF,4383,,,,,6,37,,,,203710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861,585,347,238,25,142,95,7,7,0,0,0,67.94,40.3,27.64,2.9,16.49,11.03,0.81,0.81,0,0,0
6037203720,14000US06037203720,Census Tract 2037.20,"Census Tract 2037.20, Los Angeles County, California",ca,140,0,ACSSF,4384,,,,,6,37,,,,203720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120,561,283,278,32,192,180,100,42,13,0,0,50.09,25.27,24.82,2.86,17.14,16.07,8.93,3.75,1.16,0,0
6037203800,14000US06037203800,Census Tract 2038,"Census Tract 2038, Los Angeles County, California",ca,140,0,ACSSF,4385,,,,,6,37,,,,203800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1184,934,691,243,46,56,73,23,32,20,0,0,78.89,58.36,20.52,3.89,4.73,6.17,1.94,2.7,1.69,0,0
6037203900,14000US06037203900,Census Tract 2039,"Census Tract 2039, Los Angeles County, California",ca,140,0,ACSSF,4386,,,,,6,37,,,,203900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751,620,535,85,24,31,63,8,5,0,0,0,82.56,71.24,11.32,3.2,4.13,8.39,1.07,0.67,0,0,0
6037204110,14000US06037204110,Census Tract 2041.10,"Census Tract 2041.10, Los Angeles County, California",ca,140,0,ACSSF,4387,,,,,6,37,,,,204110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870,695,582,113,51,46,36,7,14,21,0,0,79.89,66.9,12.99,5.86,5.29,4.14,0.8,1.61,2.41,0,0
