Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008
6037235202,14000US06037235202,Census Tract 2352.02,"Census Tract 2352.02, Los Angeles County, California",ca,140,0,ACSSF,4629,,,,,6,37,,,,235202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4331,919,2876,0,6,0,392,138,21.22,66.4,0,0.14,0,9.05,3.19
6037236000,14000US06037236000,Census Tract 2360,"Census Tract 2360, Los Angeles County, California",ca,140,0,ACSSF,4630,,,,,6,37,,,,236000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4181,1394,2096,37,156,0,219,279,33.34,50.13,0.88,3.73,0,5.24,6.67
6037236100,14000US06037236100,Census Tract 2361,"Census Tract 2361, Los Angeles County, California",ca,140,0,ACSSF,4631,,,,,6,37,,,,236100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6170,1260,3758,0,498,0,525,129,20.42,60.91,0,8.07,0,8.51,2.09
6037236202,14000US06037236202,Census Tract 2362.02,"Census Tract 2362.02, Los Angeles County, California",ca,140,0,ACSSF,4632,,,,,6,37,,,,236202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5764,1823,2459,19,196,0,928,339,31.63,42.66,0.33,3.4,0,16.1,5.88
6037236203,14000US06037236203,Census Tract 2362.03,"Census Tract 2362.03, Los Angeles County, California",ca,140,0,ACSSF,4633,,,,,6,37,,,,236203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3118,563,1721,34,224,0,451,125,18.06,55.2,1.09,7.18,0,14.46,4.01
6037236204,14000US06037236204,Census Tract 2362.04,"Census Tract 2362.04, Los Angeles County, California",ca,140,0,ACSSF,4634,,,,,6,37,,,,236204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3109,722,1567,10,22,34,651,103,23.22,50.4,0.32,0.71,1.09,20.94,3.31
6037236400,14000US06037236400,Census Tract 2364,"Census Tract 2364, Los Angeles County, California",ca,140,0,ACSSF,4635,,,,,6,37,,,,236400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4282,436,3547,13,75,0,163,48,10.18,82.84,0.3,1.75,0,3.81,1.12
6037237101,14000US06037237101,Census Tract 2371.01,"Census Tract 2371.01, Los Angeles County, California",ca,140,0,ACSSF,4636,,,,,6,37,,,,237101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4409,1034,1169,73,92,0,2007,34,23.45,26.51,1.66,2.09,0,45.52,0.77
6037237102,14000US06037237102,Census Tract 2371.02,"Census Tract 2371.02, Los Angeles County, California",ca,140,0,ACSSF,4637,,,,,6,37,,,,237102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3407,1090,615,9,23,0,1576,94,31.99,18.05,0.26,0.68,0,46.26,2.76
6037237201,14000US06037237201,Census Tract 2372.01,"Census Tract 2372.01, Los Angeles County, California",ca,140,0,ACSSF,4638,,,,,6,37,,,,237201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3814,1092,1018,29,86,0,1564,25,28.63,26.69,0.76,2.25,0,41.01,0.66
6037237202,14000US06037237202,Census Tract 2372.02,"Census Tract 2372.02, Los Angeles County, California",ca,140,0,ACSSF,4639,,,,,6,37,,,,237202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4556,1334,1449,0,78,21,1657,17,29.28,31.8,0,1.71,0.46,36.37,0.37
6037237300,14000US06037237300,Census Tract 2373,"Census Tract 2373, Los Angeles County, California",ca,140,0,ACSSF,4640,,,,,6,37,,,,237300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5311,1138,2777,10,14,0,1302,70,21.43,52.29,0.19,0.26,0,24.52,1.32
6037237401,14000US06037237401,Census Tract 2374.01,"Census Tract 2374.01, Los Angeles County, California",ca,140,0,ACSSF,4641,,,,,6,37,,,,237401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4217,846,983,33,0,0,2304,51,20.06,23.31,0.78,0,0,54.64,1.21
6037237402,14000US06037237402,Census Tract 2374.02,"Census Tract 2374.02, Los Angeles County, California",ca,140,0,ACSSF,4642,,,,,6,37,,,,237402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3335,836,1170,0,0,0,1076,253,25.07,35.08,0,0,0,32.26,7.59
6037237500,14000US06037237500,Census Tract 2375,"Census Tract 2375, Los Angeles County, California",ca,140,0,ACSSF,4643,,,,,6,37,,,,237500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2922,603,657,50,2,0,1571,39,20.64,22.48,1.71,0.07,0,53.76,1.33
6037237600,14000US06037237600,Census Tract 2376,"Census Tract 2376, Los Angeles County, California",ca,140,0,ACSSF,4644,,,,,6,37,,,,237600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4101,1339,954,65,74,0,1643,26,32.65,23.26,1.58,1.8,0,40.06,0.63
6037237710,14000US06037237710,Census Tract 2377.10,"Census Tract 2377.10, Los Angeles County, California",ca,140,0,ACSSF,4645,,,,,6,37,,,,237710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4410,711,755,30,0,0,2842,72,16.12,17.12,0.68,0,0,64.44,1.63
6037237720,14000US06037237720,Census Tract 2377.20,"Census Tract 2377.20, Los Angeles County, California",ca,140,0,ACSSF,4646,,,,,6,37,,,,237720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3707,931,886,16,0,0,1842,32,25.11,23.9,0.43,0,0,49.69,0.86
6037237800,14000US06037237800,Census Tract 2378,"Census Tract 2378, Los Angeles County, California",ca,140,0,ACSSF,4647,,,,,6,37,,,,237800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3796,730,1996,61,8,0,909,92,19.23,52.58,1.61,0.21,0,23.95,2.42
6037237900,14000US06037237900,Census Tract 2379,"Census Tract 2379, Los Angeles County, California",ca,140,0,ACSSF,4648,,,,,6,37,,,,237900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4405,927,2975,0,0,0,351,152,21.04,67.54,0,0,0,7.97,3.45
6037238000,14000US06037238000,Census Tract 2380,"Census Tract 2380, Los Angeles County, California",ca,140,0,ACSSF,4649,,,,,6,37,,,,238000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6174,619,4221,1,69,43,703,518,10.03,68.37,0.02,1.12,0.7,11.39,8.39
6037238100,14000US06037238100,Census Tract 2381,"Census Tract 2381, Los Angeles County, California",ca,140,0,ACSSF,4650,,,,,6,37,,,,238100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5163,1297,2921,31,31,0,724,159,25.12,56.58,0.6,0.6,0,14.02,3.08
6037238200,14000US06037238200,Census Tract 2382,"Census Tract 2382, Los Angeles County, California",ca,140,0,ACSSF,4651,,,,,6,37,,,,238200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5565,351,3947,0,151,0,884,232,6.31,70.93,0,2.71,0,15.88,4.17
6037238310,14000US06037238310,Census Tract 2383.10,"Census Tract 2383.10, Los Angeles County, California",ca,140,0,ACSSF,4652,,,,,6,37,,,,238310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5002,776,1213,0,0,9,2992,12,15.51,24.25,0,0,0.18,59.82,0.24
6037238320,14000US06037238320,Census Tract 2383.20,"Census Tract 2383.20, Los Angeles County, California",ca,140,0,ACSSF,4653,,,,,6,37,,,,238320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3804,823,1261,0,52,34,1634,0,21.64,33.15,0,1.37,0.89,42.95,0
6037238400,14000US06037238400,Census Tract 2384,"Census Tract 2384, Los Angeles County, California",ca,140,0,ACSSF,4654,,,,,6,37,,,,238400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4694,484,3624,47,0,16,435,88,10.31,77.2,1,0,0.34,9.27,1.87
6037239201,14000US06037239201,Census Tract 2392.01,"Census Tract 2392.01, Los Angeles County, California",ca,140,0,ACSSF,4655,,,,,6,37,,,,239201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3753,1158,584,34,0,0,1944,33,30.86,15.56,0.91,0,0,51.8,0.88
6037239202,14000US06037239202,Census Tract 2392.02,"Census Tract 2392.02, Los Angeles County, California",ca,140,0,ACSSF,4656,,,,,6,37,,,,239202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5999,2112,423,41,0,0,2904,519,35.21,7.05,0.68,0,0,48.41,8.65
6037239310,14000US06037239310,Census Tract 2393.10,"Census Tract 2393.10, Los Angeles County, California",ca,140,0,ACSSF,4657,,,,,6,37,,,,239310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4501,1745,606,117,6,0,2020,7,38.77,13.46,2.6,0.13,0,44.88,0.16
6037239320,14000US06037239320,Census Tract 2393.20,"Census Tract 2393.20, Los Angeles County, California",ca,140,0,ACSSF,4658,,,,,6,37,,,,239320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4086,1202,440,147,31,0,2093,173,29.42,10.77,3.6,0.76,0,51.22,4.23
6037239330,14000US06037239330,Census Tract 2393.30,"Census Tract 2393.30, Los Angeles County, California",ca,140,0,ACSSF,4659,,,,,6,37,,,,239330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2458,1058,284,0,0,0,1091,25,43.04,11.55,0,0,0,44.39,1.02
6037239501,14000US06037239501,Census Tract 2395.01,"Census Tract 2395.01, Los Angeles County, California",ca,140,0,ACSSF,4660,,,,,6,37,,,,239501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3729,1511,825,0,39,0,1247,107,40.52,22.12,0,1.05,0,33.44,2.87
6037239502,14000US06037239502,Census Tract 2395.02,"Census Tract 2395.02, Los Angeles County, California",ca,140,0,ACSSF,4661,,,,,6,37,,,,239502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4016,1336,896,0,0,0,1756,28,33.27,22.31,0,0,0,43.73,0.7
6037239601,14000US06037239601,Census Tract 2396.01,"Census Tract 2396.01, Los Angeles County, California",ca,140,0,ACSSF,4662,,,,,6,37,,,,239601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3682,1029,677,6,9,51,1849,61,27.95,18.39,0.16,0.24,1.39,50.22,1.66
6037239602,14000US06037239602,Census Tract 2396.02,"Census Tract 2396.02, Los Angeles County, California",ca,140,0,ACSSF,4663,,,,,6,37,,,,239602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4016,1143,864,19,17,0,1968,5,28.46,21.51,0.47,0.42,0,49,0.12
6037239701,14000US06037239701,Census Tract 2397.01,"Census Tract 2397.01, Los Angeles County, California",ca,140,0,ACSSF,4664,,,,,6,37,,,,239701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5134,1568,832,20,0,0,2714,0,30.54,16.21,0.39,0,0,52.86,0
6037239702,14000US06037239702,Census Tract 2397.02,"Census Tract 2397.02, Los Angeles County, California",ca,140,0,ACSSF,4665,,,,,6,37,,,,239702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4334,905,1289,0,0,0,2016,124,20.88,29.74,0,0,0,46.52,2.86
6037239801,14000US06037239801,Census Tract 2398.01,"Census Tract 2398.01, Los Angeles County, California",ca,140,0,ACSSF,4666,,,,,6,37,,,,239801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3705,1114,816,127,5,0,1562,81,30.07,22.02,3.43,0.13,0,42.16,2.19
6037239802,14000US06037239802,Census Tract 2398.02,"Census Tract 2398.02, Los Angeles County, California",ca,140,0,ACSSF,4667,,,,,6,37,,,,239802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5461,1776,1534,128,26,0,1851,146,32.52,28.09,2.34,0.48,0,33.89,2.67
6037240010,14000US06037240010,Census Tract 2400.10,"Census Tract 2400.10, Los Angeles County, California",ca,140,0,ACSSF,4668,,,,,6,37,,,,240010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3737,1080,943,13,0,0,1682,19,28.9,25.23,0.35,0,0,45.01,0.51
6037240020,14000US06037240020,Census Tract 2400.20,"Census Tract 2400.20, Los Angeles County, California",ca,140,0,ACSSF,4669,,,,,6,37,,,,240020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5223,2099,1489,28,0,21,1422,164,40.19,28.51,0.54,0,0.4,27.23,3.14
6037240200,14000US06037240200,Census Tract 2402,"Census Tract 2402, Los Angeles County, California",ca,140,0,ACSSF,4670,,,,,6,37,,,,240200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5159,1348,1207,74,86,0,2444,0,26.13,23.4,1.43,1.67,0,47.37,0
6037240300,14000US06037240300,Census Tract 2403,"Census Tract 2403, Los Angeles County, California",ca,140,0,ACSSF,4671,,,,,6,37,,,,240300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5637,1966,2045,0,20,0,1488,118,34.88,36.28,0,0.35,0,26.4,2.09
6037240401,14000US06037240401,Census Tract 2404.01,"Census Tract 2404.01, Los Angeles County, California",ca,140,0,ACSSF,4672,,,,,6,37,,,,240401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6379,2728,1192,0,46,0,2297,116,42.77,18.69,0,0.72,0,36.01,1.82
6037240402,14000US06037240402,Census Tract 2404.02,"Census Tract 2404.02, Los Angeles County, California",ca,140,0,ACSSF,4673,,,,,6,37,,,,240402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3763,1094,1295,0,41,0,1247,86,29.07,34.41,0,1.09,0,33.14,2.29
6037240500,14000US06037240500,Census Tract 2405,"Census Tract 2405, Los Angeles County, California",ca,140,0,ACSSF,4674,,,,,6,37,,,,240500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7326,2819,1959,12,0,0,2468,68,38.48,26.74,0.16,0,0,33.69,0.93
6037240600,14000US06037240600,Census Tract 2406,"Census Tract 2406, Los Angeles County, California",ca,140,0,ACSSF,4675,,,,,6,37,,,,240600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6167,2183,1796,0,20,0,2156,12,35.4,29.12,0,0.32,0,34.96,0.19
6037240700,14000US06037240700,Census Tract 2407,"Census Tract 2407, Los Angeles County, California",ca,140,0,ACSSF,4676,,,,,6,37,,,,240700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6596,3166,1822,36,77,0,1463,32,48,27.62,0.55,1.17,0,22.18,0.49
6037240800,14000US06037240800,Census Tract 2408,"Census Tract 2408, Los Angeles County, California",ca,140,0,ACSSF,4677,,,,,6,37,,,,240800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4341,1920,1125,124,89,0,1005,78,44.23,25.92,2.86,2.05,0,23.15,1.8
6037240900,14000US06037240900,Census Tract 2409,"Census Tract 2409, Los Angeles County, California",ca,140,0,ACSSF,4678,,,,,6,37,,,,240900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6736,3404,1431,0,19,0,1798,84,50.53,21.24,0,0.28,0,26.69,1.25
6037241001,14000US06037241001,Census Tract 2410.01,"Census Tract 2410.01, Los Angeles County, California",ca,140,0,ACSSF,4679,,,,,6,37,,,,241001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4197,1739,1071,0,8,8,1292,79,41.43,25.52,0,0.19,0.19,30.78,1.88
6037241002,14000US06037241002,Census Tract 2410.02,"Census Tract 2410.02, Los Angeles County, California",ca,140,0,ACSSF,4680,,,,,6,37,,,,241002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4144,1208,1562,16,3,0,1215,140,29.15,37.69,0.39,0.07,0,29.32,3.38
6037241110,14000US06037241110,Census Tract 2411.10,"Census Tract 2411.10, Los Angeles County, California",ca,140,0,ACSSF,4681,,,,,6,37,,,,241110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3356,1728,872,36,4,0,716,0,51.49,25.98,1.07,0.12,0,21.33,0
6037241120,14000US06037241120,Census Tract 2411.20,"Census Tract 2411.20, Los Angeles County, California",ca,140,0,ACSSF,4682,,,,,6,37,,,,241120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5146,2278,1350,302,85,0,1083,48,44.27,26.23,5.87,1.65,0,21.05,0.93
6037241201,14000US06037241201,Census Tract 2412.01,"Census Tract 2412.01, Los Angeles County, California",ca,140,0,ACSSF,4683,,,,,6,37,,,,241201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3015,871,1238,0,17,0,876,13,28.89,41.06,0,0.56,0,29.05,0.43
6037241202,14000US06037241202,Census Tract 2412.02,"Census Tract 2412.02, Los Angeles County, California",ca,140,0,ACSSF,4684,,,,,6,37,,,,241202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5776,2421,2067,44,23,0,1051,170,41.91,35.79,0.76,0.4,0,18.2,2.94
6037241300,14000US06037241300,Census Tract 2413,"Census Tract 2413, Los Angeles County, California",ca,140,0,ACSSF,4685,,,,,6,37,,,,241300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2480,603,1189,0,7,8,637,36,24.31,47.94,0,0.28,0.32,25.69,1.45
6037241400,14000US06037241400,Census Tract 2414,"Census Tract 2414, Los Angeles County, California",ca,140,0,ACSSF,4686,,,,,6,37,,,,241400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3785,1729,682,15,57,0,1269,33,45.68,18.02,0.4,1.51,0,33.53,0.87
6037242000,14000US06037242000,Census Tract 2420,"Census Tract 2420, Los Angeles County, California",ca,140,0,ACSSF,4687,,,,,6,37,,,,242000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4189,1474,835,78,16,0,1675,111,35.19,19.93,1.86,0.38,0,39.99,2.65
6037242100,14000US06037242100,Census Tract 2421,"Census Tract 2421, Los Angeles County, California",ca,140,0,ACSSF,4688,,,,,6,37,,,,242100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2852,1424,695,84,0,39,605,5,49.93,24.37,2.95,0,1.37,21.21,0.18
6037242200,14000US06037242200,Census Tract 2422,"Census Tract 2422, Los Angeles County, California",ca,140,0,ACSSF,4689,,,,,6,37,,,,242200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6402,2310,1588,16,10,0,2367,111,36.08,24.8,0.25,0.16,0,36.97,1.73
6037242300,14000US06037242300,Census Tract 2423,"Census Tract 2423, Los Angeles County, California",ca,140,0,ACSSF,4690,,,,,6,37,,,,242300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4952,1422,779,222,319,10,2188,12,28.72,15.73,4.48,6.44,0.2,44.18,0.24
6037242600,14000US06037242600,Census Tract 2426,"Census Tract 2426, Los Angeles County, California",ca,140,0,ACSSF,4691,,,,,6,37,,,,242600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4756,1003,1651,23,0,0,2017,62,21.09,34.71,0.48,0,0,42.41,1.3
6037242700,14000US06037242700,Census Tract 2427,"Census Tract 2427, Los Angeles County, California",ca,140,0,ACSSF,4692,,,,,6,37,,,,242700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6035,2207,1440,2,11,0,2133,242,36.57,23.86,0.03,0.18,0,35.34,4.01
6037243000,14000US06037243000,Census Tract 2430,"Census Tract 2430, Los Angeles County, California",ca,140,0,ACSSF,4693,,,,,6,37,,,,243000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6829,2460,803,352,41,0,2973,200,36.02,11.76,5.15,0.6,0,43.53,2.93
6037243100,14000US06037243100,Census Tract 2431,"Census Tract 2431, Los Angeles County, California",ca,140,0,ACSSF,4694,,,,,6,37,,,,243100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6772,2509,2057,0,15,63,2078,50,37.05,30.38,0,0.22,0.93,30.69,0.74
6037261101,14000US06037261101,Census Tract 2611.01,"Census Tract 2611.01, Los Angeles County, California",ca,140,0,ACSSF,4695,,,,,6,37,,,,261101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3389,3031,77,9,178,0,20,74,89.44,2.27,0.27,5.25,0,0.59,2.18
6037261102,14000US06037261102,Census Tract 2611.02,"Census Tract 2611.02, Los Angeles County, California",ca,140,0,ACSSF,4696,,,,,6,37,,,,261102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3520,3162,92,0,171,0,8,87,89.83,2.61,0,4.86,0,0.23,2.47
6037261200,14000US06037261200,Census Tract 2612,"Census Tract 2612, Los Angeles County, California",ca,140,0,ACSSF,4697,,,,,6,37,,,,261200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4182,3634,20,0,381,0,50,97,86.9,0.48,0,9.11,0,1.2,2.32
6037262100,14000US06037262100,Census Tract 2621,"Census Tract 2621, Los Angeles County, California",ca,140,0,ACSSF,4698,,,,,6,37,,,,262100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2678,2094,18,0,368,0,21,177,78.19,0.67,0,13.74,0,0.78,6.61
6037262200,14000US06037262200,Census Tract 2622,"Census Tract 2622, Los Angeles County, California",ca,140,0,ACSSF,4699,,,,,6,37,,,,262200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4405,3544,191,0,304,0,12,354,80.45,4.34,0,6.9,0,0.27,8.04
6037262301,14000US06037262301,Census Tract 2623.01,"Census Tract 2623.01, Los Angeles County, California",ca,140,0,ACSSF,4700,,,,,6,37,,,,262301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2748,2165,69,0,362,0,92,60,78.78,2.51,0,13.17,0,3.35,2.18
6037262302,14000US06037262302,Census Tract 2623.02,"Census Tract 2623.02, Los Angeles County, California",ca,140,0,ACSSF,4701,,,,,6,37,,,,262302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2845,2562,13,0,186,0,13,71,90.05,0.46,0,6.54,0,0.46,2.5
6037262303,14000US06037262303,Census Tract 2623.03,"Census Tract 2623.03, Los Angeles County, California",ca,140,0,ACSSF,4702,,,,,6,37,,,,262303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3038,2676,0,40,184,0,0,138,88.08,0,1.32,6.06,0,0,4.54
6037262400,14000US06037262400,Census Tract 2624,"Census Tract 2624, Los Angeles County, California",ca,140,0,ACSSF,4703,,,,,6,37,,,,262400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3059,2758,84,11,143,0,0,63,90.16,2.75,0.36,4.67,0,0,2.06
6037262501,14000US06037262501,Census Tract 2625.01,"Census Tract 2625.01, Los Angeles County, California",ca,140,0,ACSSF,4704,,,,,6,37,,,,262501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3785,3423,0,9,168,0,14,171,90.44,0,0.24,4.44,0,0.37,4.52
6037262601,14000US06037262601,Census Tract 2626.01,"Census Tract 2626.01, Los Angeles County, California",ca,140,0,ACSSF,4705,,,,,6,37,,,,262601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3539,2707,46,0,320,0,35,431,76.49,1.3,0,9.04,0,0.99,12.18
6037262604,14000US06037262604,Census Tract 2626.04,"Census Tract 2626.04, Los Angeles County, California",ca,140,0,ACSSF,4706,,,,,6,37,,,,262604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5523,4930,0,0,327,0,0,266,89.26,0,0,5.92,0,0,4.82
6037262704,14000US06037262704,Census Tract 2627.04,"Census Tract 2627.04, Los Angeles County, California",ca,140,0,ACSSF,4707,,,,,6,37,,,,262704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3561,3134,24,0,244,2,28,129,88.01,0.67,0,6.85,0.06,0.79,3.62
6037262706,14000US06037262706,Census Tract 2627.06,"Census Tract 2627.06, Los Angeles County, California",ca,140,0,ACSSF,4708,,,,,6,37,,,,262706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3571,3305,9,0,94,0,2,161,92.55,0.25,0,2.63,0,0.06,4.51
6037262802,14000US06037262802,Census Tract 2628.02,"Census Tract 2628.02, Los Angeles County, California",ca,140,0,ACSSF,4709,,,,,6,37,,,,262802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3424,3127,11,0,102,0,12,172,91.33,0.32,0,2.98,0,0.35,5.02
6037264000,14000US06037264000,Census Tract 2640,"Census Tract 2640, Los Angeles County, California",ca,140,0,ACSSF,4710,,,,,6,37,,,,264000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3069,2884,0,0,77,0,0,108,93.97,0,0,2.51,0,0,3.52
6037264102,14000US06037264102,Census Tract 2641.02,"Census Tract 2641.02, Los Angeles County, California",ca,140,0,ACSSF,4711,,,,,6,37,,,,264102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2998,2500,54,0,291,0,34,119,83.39,1.8,0,9.71,0,1.13,3.97
6037264103,14000US06037264103,Census Tract 2641.03,"Census Tract 2641.03, Los Angeles County, California",ca,140,0,ACSSF,4712,,,,,6,37,,,,264103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2658,2244,26,29,197,0,0,162,84.42,0.98,1.09,7.41,0,0,6.09
6037264301,14000US06037264301,Census Tract 2643.01,"Census Tract 2643.01, Los Angeles County, California",ca,140,0,ACSSF,4713,,,,,6,37,,,,264301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5552,4352,139,0,718,0,117,226,78.39,2.5,0,12.93,0,2.11,4.07
6037264302,14000US06037264302,Census Tract 2643.02,"Census Tract 2643.02, Los Angeles County, California",ca,140,0,ACSSF,4714,,,,,6,37,,,,264302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882,5010,132,49,363,0,31,297,85.18,2.24,0.83,6.17,0,0.53,5.05
